trans_code,acct_num,trans_dt,debit_amt,credit_amt,balance,description,teller_id
LEG6269463,ACC00005217,02/26/24,10766.5,0.0,37102.51,Monthly Fee,T0179
LEG3056924,ACC 00005561,20231115,0.0,10061.03,51386.88,Monthly Fee,T0102
LEG5306197,ACC00001771,12/24/23,0.0,300.59,81893.98,Card Purchase,T0117
LEG2745654,00005329,20231001,0.0,14076.37,42341.87,Transfer Out,T0160
LEG0144319,ACC00010567,15-10-2023,23452.83,0.0,12624.92,Monthly Fee,T0110
LEG3809640,ACC00010575,01/25/24,8094.99,0.0,34388.07,Online Purchase,T0196
LEG9081658,00002217,03/19/24,0.0,2106.85,74300.11,Transfer Out,T0232
LEG7241889,ACC-0000-3092,09-20-2023,9004.2,0.0,7209.46,Check Deposit,T0114
LEG9705191,ACC00004194,20231205,19123.66,0.0,77736.82,Direct Deposit,T0194
LEG1848952,ACC 00008622,01-02-2024,7998.89,0.0,20911.94,Direct Deposit,T0221
LEG8885101,ACC 00010038,20240212,7718.86,0.0,36853.89,Interest Payment,T0164
LEG0704186,ACC 00005783,05-12-2023,3699.46,0.0,86515.26,ATM Withdrawal,T0143
LEG8536540,ACC 00007354,12/02/23,19485.16,0.0,46256.77,Bill Payment,T0194
LEG3025596,ACC-0000-9933,12/22/23,2736.33,0.0,15905.81,ATM Withdrawal,T0212
LEG9406864,ACC-0000-5427,20240320,0.0,7887.59,5625.76,Online Purchase,T0120
LEG2326249,ACC-0000-1892,02-04-2024,0.0,19291.46,51906.57,Transfer Out,T0168
LEG2060002,ACC 00005078,01-24-2024,0.0,18264.59,-31103.69,Card Purchase,T0231
LEG5891963,00002645,09-10-2023,0.0,13840.2,73665.9,Interest Payment,T0217
LEG4656857,ACC-0000-5135,04-02-2024,0.0,11888.94,81639.63,Online Purchase,T0113
LEG1285903,ACC00004653,12/09/23,0.0,9286.65,54317.39,Direct Deposit,T0206
LEG2445224,ACC-0000-4625,09-29-2023,0.0,5355.12,65976.12,Card Purchase,T0136
LEG5158758,ACC 00009115,20231104,0.0,369.01,68259.64,Refund,T0223
LEG7959900,ACC00010017,20240311,0.0,19741.95,71212.93,Transfer Out,T0126
LEG4850516,ACC00009228,10-09-2023,6506.8,0.0,95348.1,Bill Payment,T0199
LEG8045330,ACC00008948,20240405,9077.4,0.0,34561.14,Interest Payment,T0147
LEG2473435,ACC-0000-9966,31-01-2024,12924.63,-0.0,89456.81,ATM Withdrawal,T0129
LEG5098966,ACC-0000-9629,02-14-2024,0.0,20371.85,13725.96,Online Purchase,T0130
LEG6055844,ACC-0000-6926,12-03-2023,17825.09,0.0,82800.19,ATM Withdrawal,T0179
LEG6994901,ACC 00010388,12/30/23,10899.89,0.0,88013.11,Direct Deposit,T0172
LEG8411343,00006760,30-10-2023,0.0,23984.02,59105.2,Bill Payment,T0177
LEG0693970,ACC 00010973,03/18/24,1276.99,0.0,31992.44,Online Purchase,T0122
LEG7723710,ACC00001066,01-23-2024,9587.22,0.0,38954.55,Monthly Fee,T0175
LEG8844646,ACC-0000-4415,11/06/23,12613.27,0.0,65337.8,ATM Withdrawal,T0134
LEG1834424,ACC00001129,01/03/24,0.0,7014.33,78815.23,Online Purchase,T0166
LEG1118368,ACC-0000-7141,04-12-2023,10268.09,0.0,96705.11,Direct Deposit,
LEG9734799,00005512,20240208,0.0,24903.14,30911.17,Card Purchase,T0142
LEG0118654,ACC00002506,03-10-2023,16249.48,0.0,64758.64,Transfer In,T0161
LEG9176777,00001432,09-25-2023,0.0,15992.28,67378.12,Check Deposit,T0105
LEG4908016,00007157,20240224,0.0,22484.48,17071.23,Refund,T0124
LEG8658274,00010046,12-02-2023,2391.19,0.0,85802.5,Monthly Fee,T0133
LEG2534845,ACC-0000-2025,11/06/23,15841.9,0.0,48163.53,Card Purchase,
LEG9888705,ACC 00003068,20231213,0.0,23393.26,73288.04,Direct Deposit,T0179
LEG9996842,ACC-0000-2677,20231118,10652.05,0.0,28150.98,Transfer In,T0151
LEG1105738,ACC-0000-8859,20231101,0.0,7595.93,23773.84,Transfer Out,T0115
LEG7398788,ACC 00001568,08-10-2023,10014.91,0.0,24827.3,ATM Withdrawal,T0212
LEG7680724,00006068,20231119,4230.51,0.0,33846.99,Wire Transfer,T0204
LEG3275803,00001307,20231116,0.0,3944.01,51285.16,Online Purchase,T0207
LEG3513425,ACC00001128,11-18-2023,0.0,23614.98,95009.22,Wire Transfer,T0248
LEG3421540,ACC00010945,08-03-2024,0.0,563.59,50131.04,Bill Payment,T0234
LEG5146525,ACC00005802,30-12-2023,0.0,11564.0,37486.3,Check Deposit,T0183
LEG8191529,00004941,04-05-2024,0.0,15685.57,91070.16,Monthly Fee,T0118
LEG5414198,ACC 00009237,12/18/23,12869.65,0.0,20465.01,Refund,T0182
LEG6693780,00003689,10/20/23,0.0,18148.85,65305.34,Bill Payment,T0145
LEG5341821,ACC 00003420,17-02-2024,0.0,7411.44,70961.05,Refund,T0244
LEG9934350,ACC 00001418,12-06-2023,13085.99,0.0,96271.92,Card Purchase,T0174
LEG6230277,ACC-0000-5538,03-16-2024,15036.1,0.0,12033.02,Wire Transfer,T0191
LEG4191667,ACC-0000-4583,11/25/23,17048.69,0.0,98241.54,Card Purchase,T0198
LEG0039306,ACC-0000-2040,23-10-2023,5442.07,0.0,26964.28,Bill Payment,T0169
LEG2627594,ACC 00006570,17-03-2024,4009.44,0.0,65604.84,Transfer Out,T0112
LEG2400530,ACC-0000-1260,10/08/23,0.0,8160.01,51869.6,Online Purchase,T0118
LEG4787208,00010017,11/30/23,0.0,7058.6,67461.74,Wire Transfer,T0143
LEG7518950,ACC 00004733,20231123,0.0,4412.72,13278.9,Monthly Fee,T0208
LEG6040659,00002343,20240210,0.0,466.49,6574.38,Card Purchase,T0233
LEG1122105,ACC 00005742,20231211,0.0,5861.22,29343.12,Monthly Fee,T0230
LEG3705673,ACC 00009247,01/21/24,0.0,6698.64,47212.78,Interest Payment,T0121
LEG8641651,ACC00003384,01-09-2024,4648.89,0.0,56846.43,Interest Payment,T0225
LEG4480823,ACC-0000-5560,09/25/23,0.0,19586.26,38300.22,Online Purchase,T0241
LEG7184953,00002250,20240101,18485.62,0.0,97216.18,Online Purchase,T0186
LEG9836882,ACC-0000-3955,03-05-2024,19244.56,0.0,97655.2,Refund,T0147
LEG4661336,ACC00003441,09-27-2023,16377.99,0.0,91329.55,Monthly Fee,T0113
LEG9767345,ACC00005371,12/28/23,23311.58,0.0,-81218.51,ATM Withdrawal,T0204
LEG2852974,ACC 00001155,20240215,144.92,0.0,75127.26,Refund,T0244
LEG1059180,ACC00007646,11/26/23,8948.45,0.0,44703.91,Transfer Out,T0143
LEG4278707,ACC00005736,27-02-2024,11928.28,0.0,23802.08,Card Purchase,T0170
LEG0300123,ACC00010906,03/11/24,19629.73,0.0,62927.23,Wire Transfer,T0146
LEG6513666,ACC 00001351,03/12/24,0.0,21299.67,31477.16,Card Purchase,T0227
LEG2719684,ACC00001020,01/02/24,0.0,-22930.29,99849.37,Monthly Fee,T0189
LEG9612218,00003254,10-05-2023,15825.42,-0.0,44544.74,Interest Payment,T0105
LEG2596506,ACC00006471,11/18/23,0.0,18136.45,90008.95,Bill Payment,T0247
LEG9320465,00010902,03-18-2024,21370.46,0.0,99004.6,Interest Payment,T0193
LEG1773756,ACC 00010214,21-02-2024,0.0,15792.59,29582.22,Interest Payment,T0136
LEG4230590,ACC00008076,20-11-2023,0.0,13313.34,45823.94,Refund,T0143
LEG0812781,00007551,20231113,2360.75,0.0,91575.12,Card Purchase,T0136
LEG2155883,00005260,03-27-2024,0.0,21859.93,67970.66,Online Purchase,T0185
LEG2420010,ACC-0000-4372,12/01/23,0.0,2120.59,81037.66,Wire Transfer,T0155
LEG1133260,ACC 00001719,11/01/23,3974.63,0.0,84413.81,Transfer Out,T0204
LEG9908204,00005971,20231015,4899.5,0.0,87103.64,ATM Withdrawal,T0120
LEG5785134,00001410,10/24/23,0.0,20699.4,47916.9,Check Deposit,T0106
LEG2933139,00004280,12-06-2023,0.0,22351.78,24559.47,Refund,T0123
LEG4166494,00007495,03-01-2024,0.0,20693.28,68743.2,ATM Withdrawal,T0235
LEG7467810,ACC 00008550,20240117,0.0,5628.42,58492.4,Transfer In,T0107
LEG8175138,ACC00007998,02-16-2024,0.0,23941.44,60737.25,Bill Payment,T0226
LEG5050978,ACC 00005110,10/24/23,5580.71,0.0,18699.06,Transfer In,T0123
LEG9471841,ACC 00005201,03-24-2024,23260.92,0.0,67000.15,Transfer In,T0180
LEG1187022,00007392,20231106,24206.43,0.0,14537.55,ATM Withdrawal,T0183
LEG8251093,ACC 00006418,20231010,0.0,16834.12,85360.5,Check Deposit,T0244
LEG5425123,ACC00005076,12-13-2023,0.0,22529.02,75375.23,Monthly Fee,T0133
LEG1913536,ACC-0000-4848,03-04-2024,5062.42,0.0,55644.69,Direct Deposit,
LEG5441412,00009526,02-28-2024,24840.03,0.0,53586.58,Refund,T0161
LEG4812890,ACC 00010969,20231225,-12884.04,0.0,99737.32,Online Purchase,T0197
LEG9034840,00005794,20240109,3043.12,0.0,47019.53,Check Deposit,T0188
LEG8164487,00010170,02/12/24,15910.57,0.0,73826.81,Card Purchase,T0132
LEG9006164,ACC-0000-7624,12-07-2023,4954.47,0.0,72676.22,Interest Payment,T0207
LEG5391892,ACC00010830,20231203,0.0,6897.28,17713.82,Check Deposit,T0244
LEG7602061,ACC-0000-9989,20231218,7446.17,0.0,14471.12,Card Purchase,T0214
LEG1885962,ACC 00007592,03/11/24,0.0,12956.07,43813.09,ATM Withdrawal,T0120
LEG4207072,ACC 00004297,20231221,15749.69,0.0,18295.85,ATM Withdrawal,T0150
LEG0380705,ACC-0000-8434,09/30/23,0.0,4005.18,99307.4,Online Purchase,T0184
LEG1381279,ACC 00010873,21-02-2024,0.0,213.58,19390.4,Direct Deposit,T0175
LEG1140725,ACC-0000-7486,02/29/24,4696.88,0.0,76651.64,Transfer In,T0249
LEG4746293,ACC00010491,11-14-2023,0.0,21205.1,16255.37,Transfer Out,T0173
LEG6361845,ACC00002562,20240123,0.0,20338.5,99282.36,Monthly Fee,T0116
LEG8797240,ACC-0001-0016,23-10-2023,0.0,11595.37,49062.69,Direct Deposit,T0188
LEG9374891,00003893,02-02-2024,4959.73,0.0,44852.59,Check Deposit,T0139
LEG1299032,ACC00010884,03-24-2024,14125.06,0.0,72853.41,Transfer In,T0147
LEG1855308,ACC 00010154,22-01-2024,0.0,7682.84,18139.14,Transfer In,T0153
LEG5321732,ACC00007133,03-15-2024,2065.57,0.0,25128.22,Online Purchase,T0219
LEG5874833,ACC00007514,31-12-2023,10103.12,0.0,16870.11,Refund,T0183
LEG8069843,ACC00001832,01/20/24,0.0,21877.57,75634.68,Direct Deposit,T0228
LEG4408659,ACC 00003768,23-09-2023,14074.04,0.0,7031.29,Transfer Out,T0233
LEG8330089,ACC-0001-0418,02/26/24,13460.05,0.0,97833.74,Transfer Out,T0158
LEG0197312,ACC-0000-1818,27-12-2023,0.0,12664.22,7414.39,Transfer Out,T0140
LEG7119918,00006740,20240111,0.0,4991.6,27801.94,Wire Transfer,T0241
LEG0103280,ACC 00006772,11/11/23,8798.45,0.0,5554.86,Transfer Out,T0248
LEG1651605,ACC-0000-7767,12-10-2023,0.0,132.12,2078.93,Transfer In,T0188
LEG3252315,ACC00003414,09/30/23,4601.22,0.0,24045.62,Direct Deposit,T0201
LEG1337176,ACC00008534,01/10/24,0.0,9299.22,89616.99,ATM Withdrawal,
LEG8684706,ACC-0000-8465,03-15-2024,876.01,0.0,42638.41,Bill Payment,T0186
LEG7371825,ACC 00008258,20240213,0.0,1016.12,94880.73,Bill Payment,T0115
LEG1766781,ACC 00009417,26-01-2024,5824.49,0.0,13434.07,Transfer In,T0241
LEG2635935,ACC 00004372,03-07-2024,0.0,17116.36,39061.77,Monthly Fee,T0103
LEG5835231,00010199,20231024,20064.38,0.0,2710.79,Online Purchase,T0106
LEG1342284,ACC-0001-0436,27-02-2024,21317.4,0.0,53997.63,Online Purchase,T0166
LEG6393028,ACC00010074,21-09-2023,24965.18,0.0,28619.05,Card Purchase,
LEG1656683,00003479,20240308,4183.85,0.0,62958.04,Monthly Fee,T0104
LEG3972223,ACC00006955,12-01-2023,6661.9,0.0,46891.96,Transfer Out,T0239
LEG4458772,ACC00008639,10-27-2023,12540.51,0.0,93713.45,Check Deposit,T0163
LEG6925079,ACC-0000-8273,27-09-2023,9932.25,0.0,40530.58,ATM Withdrawal,T0101
LEG1322070,ACC 00005206,11/09/23,19295.44,0.0,88627.37,Refund,T0233
LEG0514704,ACC00003608,10-16-2023,24964.46,0.0,97975.42,Card Purchase,T0126
LEG9588501,00009868,09-18-2023,0.0,11139.31,42940.76,Transfer Out,T0165
LEG2694741,ACC00005443,09-24-2023,0.0,19458.4,28920.54,Online Purchase,T0199
LEG9392905,ACC 00006687,24-09-2023,2168.06,0.0,92970.28,Refund,T0174
LEG4198737,ACC-0000-4592,20231018,4374.05,0.0,4911.52,Bill Payment,T0231
LEG3271674,ACC-0001-0529,11-03-2023,17954.86,0.0,319.5,Card Purchase,T0175
LEG5840899,00004377,10-26-2023,0.0,13136.95,80738.31,Monthly Fee,T0128
LEG5207310,00008782,03-05-2024,15621.5,0.0,84608.04,ATM Withdrawal,T0124
LEG7005322,ACC 00002362,02-19-2024,2292.04,0.0,4161.1,Refund,T0223
LEG8940129,ACC-0000-6730,20230926,17189.88,0.0,2375.56,Direct Deposit,T0166
LEG2928906,00004638,09-11-2023,12908.41,0.0,33513.54,Transfer Out,T0127
LEG8343380,00002965,10-30-2023,16732.27,0.0,79516.55,ATM Withdrawal,T0112
LEG2945726,ACC-0000-7317,03-25-2024,0.0,3944.09,97212.81,Refund,T0132
LEG4725836,ACC-0001-0680,20231113,0.0,98.89,86887.34,Transfer Out,
LEG4283728,00005058,11/14/23,0.0,11082.96,66926.85,Transfer Out,T0182
LEG2486069,ACC 00005297,10/26/23,1359.34,0.0,-27425.63,Online Purchase,T0145
LEG3374731,ACC00004550,11-30-2023,21906.92,0.0,66397.82,Transfer Out,T0136
LEG0398649,ACC00010612,20240317,3760.7,0.0,98306.0,Bill Payment,T0216
LEG7696748,00001451,24-12-2023,15150.37,0.0,32261.75,Refund,T0200
LEG4623587,ACC00007361,20231123,0.0,22061.05,45148.92,Refund,T0133
LEG7577153,ACC-0000-7556,09/24/23,18745.08,0.0,4664.32,ATM Withdrawal,T0122
LEG7494937,00004652,20231024,12731.75,0.0,46552.31,Bill Payment,T0216
LEG8226141,ACC-0000-7858,20231013,7342.97,0.0,80608.16,Bill Payment,T0197
LEG6179513,ACC-0000-7164,10-26-2023,0.0,18595.44,96216.0,Transfer In,T0194
LEG3232980,ACC 00002980,17-02-2024,23225.22,0.0,65601.7,Monthly Fee,T0159
LEG2070047,ACC-0000-8577,10/13/23,0.0,16145.17,22904.01,Bill Payment,T0230
LEG6799564,ACC-0000-9642,20231201,0.0,4034.97,83812.51,Direct Deposit,T0227
LEG7103847,ACC-0001-0511,01/09/24,18650.92,0.0,86234.33,Interest Payment,T0222
LEG8074312,ACC-0000-6947,19-09-2023,16571.55,0.0,96191.06,Online Purchase,T0156
LEG2721021,00009162,18-12-2023,10347.81,0.0,29638.09,Bill Payment,T0216
LEG9649495,ACC00005552,12/21/23,14004.01,0.0,13643.23,Card Purchase,T0176
LEG1112991,00001823,11-05-2023,7677.69,0.0,54325.95,Bill Payment,T0226
LEG2371717,00001506,20230930,7964.62,0.0,67848.88,Transfer In,T0211
LEG2767439,ACC-0000-4507,11-28-2023,0.0,18986.59,63720.41,Bill Payment,T0176
LEG7779921,00003583,09/18/23,12668.59,0.0,1550.39,ATM Withdrawal,T0231
LEG1319608,ACC-0000-3341,20231020,23931.99,0.0,80911.5,Check Deposit,T0147
LEG0021204,ACC00001065,11-13-2023,24471.07,0.0,25019.31,Check Deposit,T0222
LEG1691396,ACC00006191,20231207,0.0,24996.78,66609.31,Refund,T0170
LEG0380031,ACC00005154,02-12-2023,18295.11,0.0,10825.28,Check Deposit,T0179
LEG1629494,ACC 00009227,12-01-2024,13743.3,0.0,58042.92,Monthly Fee,T0169
LEG3466631,ACC-0000-7824,20240204,0.0,16187.55,50307.8,Wire Transfer,T0212
LEG4054820,ACC00005868,20231020,0.0,8696.95,64532.29,Wire Transfer,T0211
LEG6054241,ACC00010945,13-03-2024,0.0,4798.96,22520.34,Transfer In,T0228
LEG1250959,00006625,04-12-2023,0.0,11160.03,397.93,Card Purchase,T0141
LEG6708060,ACC00006446,12/28/23,0.0,297.63,77520.91,Wire Transfer,T0212
LEG1388940,ACC00006992,12-06-2023,0.0,14180.49,14382.4,Refund,T0209
LEG4046583,ACC00004757,26-12-2023,4884.08,0.0,74540.89,Bill Payment,T0211
LEG6923030,ACC 00004424,20231201,0.0,20074.97,56072.91,Card Purchase,T0103
LEG5201400,ACC00010352,24-01-2024,3324.3,0.0,75717.95,Online Purchase,T0181
LEG7569481,ACC-0001-0454,08-03-2024,0.0,6584.02,26279.8,Transfer In,T0162
LEG1342198,ACC00006692,20231026,0.0,9603.83,92641.62,Interest Payment,T0225
LEG2969642,ACC 00007304,25-01-2024,15219.84,0.0,37991.42,Interest Payment,T0187
LEG5970640,ACC-0000-4240,28-09-2023,0.0,10348.28,5729.77,Card Purchase,T0154
LEG4143159,ACC-0000-1010,14-11-2023,0.0,23898.6,-11357.45,Refund,T0235
LEG6465346,ACC-0000-3259,21-11-2023,1985.51,0.0,88079.09,ATM Withdrawal,T0144
LEG7752417,00010393,20230920,-14331.09,0.0,2505.23,Wire Transfer,T0205
LEG3421800,ACC-0000-8904,20230921,-0.0,2286.54,25140.76,Bill Payment,T0171
LEG5177435,ACC 00004745,02-24-2024,864.68,0.0,92424.43,Refund,T0148
LEG8954061,ACC-0000-6623,02/07/24,0.0,21403.87,38295.14,Bill Payment,T0167
LEG5437221,ACC00010510,20231221,0.0,390.26,42281.24,Check Deposit,T0118
LEG0291755,ACC 00006667,11-19-2023,0.0,4236.54,19350.01,Card Purchase,T0210
LEG2644223,ACC00005992,20240113,0.0,4689.16,90059.94,Refund,T0164
LEG6897000,ACC 00004460,10/26/23,0.0,22677.35,80943.6,Transfer Out,T0227
LEG6054362,ACC00010094,26-11-2023,0.0,-12421.36,40820.39,Interest Payment,T0182
LEG4296716,ACC-0000-1443,06-12-2023,0.0,21997.36,7102.61,Check Deposit,T0169
LEG4295225,00008750,10-18-2023,0.0,9853.14,91805.35,Check Deposit,T0111
LEG2939657,ACC 00001980,01/07/24,1329.66,0.0,12375.84,Wire Transfer,T0141
LEG8183519,ACC-0000-6890,12/14/23,0.0,24934.44,85657.76,Wire Transfer,T0153
LEG1823985,00005076,03-04-2024,3844.52,0.0,96123.14,Refund,T0216
LEG5216734,ACC 00003280,03/29/24,7830.71,0.0,22676.9,Monthly Fee,T0239
LEG6439858,ACC 00009081,07-01-2024,0.0,5072.47,18990.76,Interest Payment,T0122
LEG1148657,ACC-0000-7965,12/19/23,0.0,9491.07,26929.82,Monthly Fee,T0137
LEG0959792,ACC-0000-1816,20231112,18560.04,0.0,20254.39,Check Deposit,T0184
LEG9641551,00009959,04/04/24,14201.31,0.0,8699.45,Refund,T0142
LEG0683590,ACC00002427,20231118,0.0,23477.68,99788.47,ATM Withdrawal,T0106
LEG3562724,ACC 00004507,20231118,0.0,18119.7,22554.27,Refund,
LEG7209485,ACC00007641,10-28-2023,0.0,8236.0,35677.15,Wire Transfer,T0115
LEG6983915,ACC00007863,31-10-2023,0.0,11394.54,46195.04,Monthly Fee,T0149
LEG1319042,00005737,20231218,0.0,10062.47,29035.2,Monthly Fee,T0157
LEG7923496,ACC-0000-1567,12/02/23,5329.28,0.0,49081.39,Online Purchase,T0172
LEG3502512,ACC-0000-7021,02/17/24,0.0,14704.63,62533.85,Card Purchase,T0215
LEG7664704,ACC 00010291,23-09-2023,0.0,10935.42,96509.75,Refund,T0115
LEG3308139,ACC 00010784,18-12-2023,0.0,18013.2,93333.71,Transfer Out,T0173
LEG2688032,ACC-0001-0343,03/24/24,7577.52,0.0,21060.77,Interest Payment,T0162
LEG5767905,ACC 00003779,01-11-2024,0.0,18152.0,49749.65,Refund,T0149
LEG2101618,00010517,12-22-2023,14193.83,0.0,11474.05,Transfer In,T0146
LEG5564924,00001473,20240301,18396.75,0.0,53186.8,Transfer Out,T0166
LEG7626540,ACC 00008567,20240123,0.0,3228.36,16171.34,Wire Transfer,T0174
LEG9815806,ACC-0000-8966,20-09-2023,16115.14,0.0,75975.65,Transfer In,T0222
LEG7428174,00006694,20230922,5968.13,0.0,99419.26,Monthly Fee,T0161
LEG3180793,00009714,20231029,0.0,317.62,95361.32,Card Purchase,T0123
LEG5048962,00008222,08-01-2024,0.0,10517.34,87286.75,Transfer In,T0107
LEG4560944,ACC 00005246,22-02-2024,13209.52,0.0,5743.31,Transfer Out,T0172
LEG4893150,ACC 00008649,20231006,15063.71,0.0,11815.15,ATM Withdrawal,T0152
LEG3553139,ACC00004867,20240302,0.0,1106.69,34922.53,ATM Withdrawal,T0231
LEG5243188,ACC-0000-1127,12/14/23,0.0,5265.35,70363.91,Check Deposit,T0242
LEG2267701,ACC-0000-8276,20230923,0.0,17129.7,46773.04,ATM Withdrawal,T0147
LEG7190742,ACC00009488,01-03-2024,16240.23,0.0,99104.1,Bill Payment,T0180
LEG0827266,ACC-0000-5315,10-28-2023,7447.13,0.0,33092.37,Check Deposit,T0236
LEG8968350,ACC00008449,20240210,0.0,5601.9,34466.8,Monthly Fee,T0160
LEG5870149,ACC00003958,12-30-2023,0.0,12096.43,77268.81,Transfer In,T0173
LEG3819165,ACC 00008090,29-01-2024,8403.23,0.0,70561.12,Card Purchase,T0216
LEG9365096,ACC-0000-5887,10/09/23,20571.82,0.0,12605.05,ATM Withdrawal,T0142
LEG4009113,ACC 00003328,20240314,1100.21,0.0,4425.41,Wire Transfer,T0117
LEG8628107,ACC-0000-7340,01-02-2024,10693.45,0.0,18821.61,Interest Payment,T0182
LEG3564085,ACC00001557,11/23/23,12804.25,0.0,14423.02,Transfer Out,T0172
LEG2652851,ACC-0001-0513,12-04-2023,8475.54,0.0,56638.34,ATM Withdrawal,T0109
LEG7410149,ACC 00005987,20240101,0.0,315.29,16046.08,Monthly Fee,T0134
LEG4562841,ACC 00007724,11/20/23,0.0,23657.76,63315.98,Interest Payment,T0174
LEG9572214,ACC 00006438,20231208,13714.15,0.0,60775.42,Refund,T0151
LEG1330934,ACC-0000-5501,01-04-2024,0.0,10253.81,15050.63,Wire Transfer,T0209
LEG5576925,ACC-0000-6324,12-17-2023,0.0,7463.37,99631.09,Monthly Fee,T0178
LEG0599519,ACC-0000-3136,10/08/23,14089.64,0.0,67605.52,Online Purchase,T0154
LEG0654486,ACC00008120,09/29/23,0.0,16325.56,85276.89,ATM Withdrawal,T0144
LEG3534231,00005011,20240107,0.0,19960.74,91385.71,Transfer Out,T0132
LEG4079350,ACC00007542,20240304,17295.38,0.0,-61997.29,Check Deposit,T0105
LEG9588464,ACC00007278,09-27-2023,0.0,22314.16,16814.15,Transfer In,T0152
LEG4203866,ACC 00004212,01-19-2024,10246.19,0.0,20976.65,ATM Withdrawal,T0195
LEG6338989,ACC 00007632,01-30-2024,0.0,1485.84,82669.86,Direct Deposit,T0140
LEG2588727,ACC00005483,11-07-2023,0.0,5032.72,70813.45,Card Purchase,T0139
LEG0587705,00010942,20240328,0.0,2781.28,77420.23,Bill Payment,T0229
LEG9519848,ACC 00002523,01/23/24,7406.75,0.0,35705.43,Wire Transfer,T0246
LEG5552864,ACC 00004286,10-23-2023,24039.64,0.0,86806.08,Online Purchase,T0199
LEG3383853,ACC 00001853,02-17-2024,21559.81,0.0,45011.81,Bill Payment,T0139
LEG0460407,ACC 00002092,20231022,0.0,12713.7,44101.96,Monthly Fee,T0151
LEG4723526,ACC-0000-5306,18-12-2023,23018.76,0.0,39631.25,Bill Payment,T0134
LEG5550156,ACC00010487,20240126,903.32,0.0,76913.83,ATM Withdrawal,T0139
LEG4817830,ACC00007641,01/20/24,17541.41,0.0,84653.32,Monthly Fee,T0212
LEG6892920,ACC-0000-8234,20231016,0.0,17454.46,53432.96,Bill Payment,T0115
LEG8193209,ACC-0001-0536,25-02-2024,0.0,17027.8,66336.35,Bill Payment,T0248
LEG4991309,ACC 00005199,12-07-2023,0.0,6594.97,31089.01,Refund,T0130
LEG1671174,ACC 00006719,03/03/24,0.0,23847.78,20093.19,Check Deposit,T0186
LEG9718677,ACC00005109,02/29/24,21086.92,0.0,-79010.32,Monthly Fee,T0223
LEG7624846,ACC-0000-3077,03-03-2024,5056.98,0.0,67237.39,ATM Withdrawal,T0108
LEG1173366,ACC00010680,30-03-2024,10086.74,0.0,33755.74,ATM Withdrawal,T0201
LEG0858196,ACC00010812,20231001,15646.64,0.0,73477.66,ATM Withdrawal,T0121
LEG4956693,00007220,26-02-2024,0.0,23574.47,31741.1,Direct Deposit,T0108
LEG2607175,ACC-0001-0657,06-01-2024,0.0,19961.72,88847.59,Online Purchase,T0140
LEG7029799,ACC 00009110,20231204,9791.52,0.0,93920.82,ATM Withdrawal,T0164
LEG8853240,ACC 00003931,28-11-2023,0.0,9977.11,30960.03,Wire Transfer,T0194
LEG1553127,ACC-0000-8903,10-28-2023,0.0,19404.71,70958.47,Card Purchase,T0229
LEG2932669,ACC00001950,01-27-2024,0.0,15553.91,-42427.88,Refund,T0173
LEG8791245,ACC-0000-2624,12-22-2023,0.0,8295.09,17914.26,Bill Payment,
LEG1688977,ACC-0001-0780,10-11-2023,24226.96,0.0,42380.58,Interest Payment,T0206
LEG2648076,ACC00001589,07-12-2023,18934.04,0.0,36236.72,Bill Payment,T0175
LEG6722016,ACC00009096,10-10-2023,0.0,12752.97,6514.34,Check Deposit,T0234
LEG9947343,ACC 00002321,10-06-2023,603.32,0.0,1540.26,ATM Withdrawal,T0230
LEG9191451,ACC 00006616,03/12/24,15310.79,0.0,2621.42,Online Purchase,T0171
LEG2026972,ACC00006048,11/02/23,0.0,13878.2,95558.49,Transfer Out,T0109
LEG7711296,ACC-0000-4758,12-07-2023,0.0,17665.21,68121.22,Transfer Out,T0185
LEG7521590,00004139,20240229,16874.19,0.0,35851.74,Bill Payment,T0200
LEG1254549,ACC00006640,13-01-2024,0.0,15475.86,22840.85,Bill Payment,T0227
LEG4710151,ACC00007729,02/17/24,0.0,7822.47,14857.95,Bill Payment,T0202
LEG2325566,00007074,12-29-2023,2164.16,0.0,80523.15,Transfer Out,T0116
LEG6014880,ACC00007951,15-10-2023,3675.86,0.0,13458.3,ATM Withdrawal,T0178
LEG5153436,ACC-0000-6003,20240126,0.0,18579.12,87117.2,ATM Withdrawal,T0110
LEG6784847,ACC 00001233,20240229,10795.71,0.0,76078.99,Monthly Fee,T0172
LEG6240108,ACC00007945,15-12-2023,0.0,6822.11,13894.26,Monthly Fee,T0154
LEG5838950,ACC00003034,20231112,9409.57,0.0,13775.43,Direct Deposit,T0157
LEG9048902,ACC-0000-9454,03-28-2024,582.31,0.0,3165.8,Monthly Fee,T0148
LEG8797715,ACC 00004054,29-02-2024,0.0,23993.32,753.96,Monthly Fee,T0174
LEG5384393,ACC 00003958,02/14/24,6253.05,0.0,99841.44,Refund,T0120
LEG1700414,ACC00007573,02-04-2024,0.0,18338.38,71462.16,Transfer Out,T0206
LEG0218536,ACC00001451,20-03-2024,0.0,13535.34,24404.12,Monthly Fee,T0140
LEG9191845,00002647,20240321,16142.42,0.0,36195.35,Direct Deposit,T0143
