payment_ref,account_no,payment_datetime,payment_amount,currency,merchant_code,auth_code,settlement_date
PGS221386470631,ACC00007675,2024-01-17 07:46:11,4478.28,CAD,MER01810,AUTH2028,2024-01-20 07:46:11
PGS346645004318,ACC00003845,15/05/2024 13:42:22,4332.41,USD,MER01478,AUTH3311,17/05/2024 13:42:22
PGS057526006403,ACC00008570,13-Feb-2024 08:41,5969.04,GBP,MER01437,AUTH0520,15-Feb-2024 08:41
PGS837806184694,ACC00007280,2024-05-05 05:43:31,726.29,EUR,MER01006,AUTH8288,
PGS068206991212,ACC00009879,20240127055318,10956.56,AUD,MER01636,,20240129055318
PGS659987791015,ACC00004184,01/22/2024 12:54 PM,139.27,GBP,MER01598,AUTH2804,
PGS313953395023,ACC00001715,17/02/2024 07:58:17,4974.57,EUR,MER01167,AUTH5385,20/02/2024 07:58:17
PGS060846405724,ACC00003136,14/01/2024 02:35:56,4381.0,CAD,MER01472,AUTH8702,16/01/2024 02:35:56
PGS122853366417,ACC00003827,05-Mar-2024 16:37,3423.03,CAD,MER01808,AUTH4965,07-Mar-2024 16:37
PGS740734538591,ACC00001920,2024-01-12 10:46:08,4381.6,AUD,MER01057,AUTH0730,2024-01-15 10:46:08
PGS598393918394,ACC00006837,20240321065935,7107.17,CAD,MER01038,AUTH8634,20240322065935
PGS088650670873,ACC00004143,04/11/2024 04:19 AM,1578.91,AUD,MER01901,AUTH5177,04/14/2024 04:19 AM
PGS680948900519,ACC00010656,03-Jan-2024 02:47,4362.16,EUR,MER01845,AUTH4953,06-Jan-2024 02:47
PGS807665393486,ACC00010351,29/01/2024 05:31:50,877.68,EUR,MER01911,AUTH5162,31/01/2024 05:31:50
PGS371299385686,ACC00007301,20240220225122,4972.35,GBP,MER01289,AUTH7763,20240222225122
PGS709338164252,ACC00010586,23-Jan-2024 21:49,3043.09,EUR,MER01494,AUTH6267,24-Jan-2024 21:49
PGS036472220646,ACC00010202,2024-03-03 18:54:50,2181.94,USD,MER01608,AUTH7886,2024-03-04 18:54:50
PGS374416278961,ACC00009382,20240414031949,8227.12,EUR,MER01962,AUTH7058,20240415031949
PGS310292251429,ACC00004964,02/13/2024 11:10 AM,7802.18,AUD,MER01947,AUTH0464,02/16/2024 11:10 AM
PGS300880525596,ACC00007379,03/13/2024 04:03 AM,11536.49,CAD,MER01630,,03/14/2024 04:03 AM
PGS722799522912,ACC00008319,03/01/2024 16:54:31,1021.64,GBP,MER01697,AUTH9390,05/01/2024 16:54:31
PGS999858583956,ACC00006108,06/05/2024 11:42:48,8308.53,EUR,MER01743,AUTH7660,07/05/2024 11:42:48
PGS565319641889,ACC00007269,2024-03-16 03:00:23,3503.93,CAD,MER01425,AUTH3087,
PGS794199493021,ACC00001705,12-Mar-2024 02:46,336.21,CAD,MER01444,,
PGS175188867678,ACC00010773,2024-02-06 23:26:49,8499.87,AUD,MER01165,AUTH4263,2024-02-07 23:26:49
PGS642370126453,ACC00006302,2024-03-12 20:50:21,6488.54,GBP,MER01447,AUTH6962,2024-03-15 20:50:21
PGS110747107013,ACC00004906,2024-05-03 23:14:42,892.6,GBP,MER01201,AUTH6700,
PGS548672821063,ACC00002206,2024-04-29 00:41:32,2531.34,EUR,MER01183,AUTH1904,2024-05-01 00:41:32
PGS924105380948,ACC00009635,20240120193257,7186.69,CAD,MER01213,AUTH3334,20240123193257
PGS030016356278,ACC00005929,2024-02-17 14:59:11,9498.48,USD,MER01263,AUTH9964,2024-02-19 14:59:11
PGS979326500151,ACC00007004,18/02/2024 06:08:36,6786.94,GBP,MER01768,AUTH6133,20/02/2024 06:08:36
PGS774987795101,ACC00002559,02/28/2024 06:01 AM,5008.06,EUR,MER01127,AUTH1838,02/29/2024 06:01 AM
PGS973299215943,ACC00002204,20240213134616,1546.0,AUD,MER01712,AUTH1705,20240216134616
PGS627643568103,ACC00001376,02-Mar-2024 10:30,4008.0,EUR,MER01232,AUTH8303,05-Mar-2024 10:30
PGS895757307139,ACC00002627,09-Mar-2024 00:49,8566.59,EUR,MER01555,AUTH9610,11-Mar-2024 00:49
PGS152432959673,ACC00007414,20240520025448,7022.0,GBP,MER01289,,20240522025448
PGS479886295090,ACC00001615,20240502121303,3866.74,USD,MER01888,AUTH3639,
PGS148049413980,ACC00006559,29/01/2024 06:10:19,803.35,GBP,MER01789,AUTH5916,01/02/2024 06:10:19
PGS146880101020,ACC00002582,20231229091521,7211.48,AUD,MER01276,AUTH2361,20231230091521
PGS175857520994,ACC00001739,10-Apr-2024 08:34,10240.26,AUD,MER01052,,11-Apr-2024 08:34
PGS303572012073,ACC00001420,09/02/2024 08:31:27,7855.89,USD,MER01457,AUTH7406,12/02/2024 08:31:27
PGS136550563963,ACC00001669,20240507121014,9148.66,AUD,MER01151,AUTH8116,20240508121014
PGS745514277000,ACC00010668,2024-02-09 19:43:11,2178.35,EUR,MER01956,,2024-02-12 19:43:11
PGS103711797274,ACC00010297,2024-05-13 20:05:19,4587.07,CAD,MER01246,AUTH8915,2024-05-16 20:05:19
PGS546271313574,ACC00002408,02/28/2024 02:16 PM,3022.42,EUR,MER01840,,03/01/2024 02:16 PM
PGS766537665616,ACC00004783,16-May-2024 09:38,4341.29,GBP,MER01834,,18-May-2024 09:38
PGS968218746442,ACC00009036,2024-04-20 20:08:32,11357.9,AUD,MER01273,AUTH1746,2024-04-22 20:08:32
PGS319515334647,ACC00007193,13/03/2024 02:55:08,11536.8,CAD,MER01223,AUTH5065,15/03/2024 02:55:08
PGS634381796867,ACC00007454,20240327104459,1403.11,EUR,MER01003,AUTH0954,20240330104459
PGS941831861494,ACC00008205,29/01/2024 18:17:57,7076.7,GBP,MER01543,AUTH8051,31/01/2024 18:17:57
PGS865561003183,ACC00001888,12/31/2023 08:10 PM,5953.99,GBP,MER01986,AUTH1472,01/02/2024 08:10 PM
PGS883204801233,ACC00009144,20240322115558,4930.72,CAD,MER01552,AUTH6633,20240325115558
PGS835206853506,ACC00010150,03/24/2024 08:57 PM,7596.8,EUR,MER01192,AUTH4100,03/25/2024 08:57 PM
PGS983342556241,ACC00007346,24-Feb-2024 06:48,2718.43,GBP,MER01338,AUTH8139,25-Feb-2024 06:48
PGS008335310925,ACC00001485,20240524022107,5567.0,GBP,MER01505,AUTH9449,20240525022107
PGS339834944672,ACC00006802,25-Mar-2024 17:57,6799.73,AUD,MER01897,AUTH9762,28-Mar-2024 17:57
PGS391953637740,ACC00008559,01/18/2024 12:29 PM,1370.19,GBP,MER01296,AUTH0182,01/21/2024 12:29 PM
PGS657271730184,ACC00003672,20240429210901,1335.14,USD,MER01390,,20240430210901
PGS128256698910,ACC00006325,05/13/2024 12:38 AM,686.78,GBP,MER01324,AUTH7108,05/14/2024 12:38 AM
PGS777265032624,ACC00003967,20240216085345,3561.03,USD,MER01278,AUTH2680,
PGS278651885188,ACC00006054,2024-04-12 16:16:45,6981.32,AUD,MER01336,AUTH2440,2024-04-14 16:16:45
PGS000578074903,ACC00008314,07-Mar-2024 04:07,7243.32,EUR,MER01490,AUTH1462,09-Mar-2024 04:07
PGS215000703817,ACC00003797,27-Feb-2024 12:13,4229.81,USD,MER01709,AUTH9279,29-Feb-2024 12:13
PGS749982168584,ACC00006468,15/04/2024 09:57:49,7338.79,EUR,MER01308,AUTH6796,17/04/2024 09:57:49
PGS008532326286,ACC00007187,2024-03-05 22:05:31,2431.1,USD,MER01618,AUTH9311,2024-03-07 22:05:31
PGS360978315585,ACC00005951,05/05/2024 13:58:45,7938.05,EUR,MER01899,AUTH1281,08/05/2024 13:58:45
PGS213556337976,ACC00006180,2024-03-03 14:09:05,7461.52,USD,MER01831,AUTH9264,2024-03-06 14:09:05
PGS246806015166,ACC00004035,20231229224437,9734.57,USD,MER01342,AUTH4510,20231230224437
PGS640925078560,ACC00005811,2024-03-19 15:12:29,1924.48,GBP,MER01768,AUTH0393,2024-03-22 15:12:29
PGS827951648241,ACC00001826,28-Feb-2024 21:21,2125.33,EUR,MER01649,AUTH4465,02-Mar-2024 21:21
PGS996367465045,ACC00008848,17-Apr-2024 13:04,10028.27,AUD,MER01649,AUTH9678,18-Apr-2024 13:04
PGS137456299068,ACC00005881,09-Feb-2024 10:55,6439.04,CAD,MER01105,AUTH7872,10-Feb-2024 10:55
PGS622372833391,ACC00001310,20/05/2024 01:43:44,6419.0,EUR,MER01784,,21/05/2024 01:43:44
PGS872449030564,ACC00006697,20240329133721,8887.65,USD,MER01478,AUTH3509,20240401133721
PGS385058906069,ACC00001203,22-Apr-2024 15:03,8297.71,USD,MER01492,AUTH7012,25-Apr-2024 15:03
PGS879892661131,ACC00001143,2024-03-17 00:18:54,3203.1,USD,MER01499,AUTH8603,2024-03-20 00:18:54
PGS123827733472,ACC00006988,2024-03-30 22:30:24,594.96,EUR,MER01918,AUTH2577,2024-04-02 22:30:24
PGS848971240616,ACC00008832,2023-12-28 04:27:14,7480.94,AUD,MER01345,AUTH0858,2023-12-31 04:27:14
PGS198549533515,ACC00009625,17/05/2024 00:50:39,1439.34,AUD,MER01158,AUTH9847,19/05/2024 00:50:39
PGS759678848100,ACC00010013,03/04/2024 02:39 PM,6688.06,AUD,MER01481,AUTH8498,03/05/2024 02:39 PM
PGS703528400624,ACC00001473,2024-02-15 22:04:53,6044.17,USD,MER01520,AUTH0110,2024-02-17 22:04:53
PGS879593992868,ACC00004213,21-May-2024 18:57,1873.81,CAD,MER01864,AUTH5753,
PGS130752051497,ACC00005498,17/01/2024 10:00:48,1322.56,EUR,MER01882,AUTH2175,18/01/2024 10:00:48
PGS998146062312,ACC00006127,03/26/2024 07:29 PM,987.17,USD,MER01880,AUTH9266,03/28/2024 07:29 PM
PGS342391358215,ACC00005788,28-Feb-2024 12:46,634.97,USD,MER01645,AUTH7894,01-Mar-2024 12:46
PGS180382230979,ACC00005416,2024-04-29 03:16:36,940.79,AUD,MER01780,AUTH2590,2024-05-01 03:16:36
PGS321911626809,ACC00006843,14-May-2024 22:38,10881.87,AUD,MER01074,AUTH8846,17-May-2024 22:38
PGS974860155494,ACC00008141,03/06/2024 12:19 AM,7317.85,GBP,MER01281,AUTH3342,03/07/2024 12:19 AM
PGS847732745879,ACC00005338,05/02/2024 09:55 PM,7803.02,AUD,MER01997,,05/04/2024 09:55 PM
PGS577100486913,ACC00009526,2024-01-09 21:58:08,3199.29,CAD,MER01726,,2024-01-11 21:58:08
PGS349431702726,ACC00001695,04/08/2024 05:51 PM,3649.53,GBP,MER01703,AUTH0677,04/11/2024 05:51 PM
PGS824303710728,ACC00005917,27/03/2024 12:30:32,8413.37,EUR,MER01066,AUTH0352,29/03/2024 12:30:32
PGS442902559226,ACC00002255,05/04/2024 06:39 PM,885.74,USD,MER01621,AUTH7561,05/07/2024 06:39 PM
PGS136280921606,ACC00003123,09/04/2024 02:48:40,4641.26,AUD,MER01775,AUTH1708,10/04/2024 02:48:40
PGS792235332408,ACC00003099,20240220123745,8429.23,CAD,MER01474,AUTH6398,20240223123745
PGS341899222889,ACC00008416,20240516164221,3051.64,CAD,MER01955,AUTH8318,
PGS275057647589,ACC00009326,18-May-2024 14:34,6835.21,EUR,MER01395,AUTH8641,19-May-2024 14:34
PGS876914984336,ACC00002868,2024-01-31 21:03:51,4658.61,EUR,MER01814,AUTH8510,2024-02-03 21:03:51
PGS232132721149,ACC00002291,05/11/2024 04:57 AM,6252.18,CAD,MER01918,AUTH4899,05/14/2024 04:57 AM
PGS618100973699,ACC00002683,02/14/2024 11:35 AM,6858.19,EUR,MER01950,AUTH3671,02/15/2024 11:35 AM
PGS578465843410,ACC00004681,02/21/2024 11:28 AM,9419.97,USD,MER01655,AUTH4382,02/22/2024 11:28 AM
PGS770590630952,ACC00004712,05/16/2024 02:50 PM,7485.97,CAD,MER01256,,05/19/2024 02:50 PM
PGS798102948371,ACC00004005,23-Feb-2024 01:11,3863.18,GBP,MER01731,AUTH9559,24-Feb-2024 01:11
PGS815327039318,ACC00006096,2024-02-15 10:04:15,8978.52,USD,MER01419,AUTH7419,2024-02-17 10:04:15
PGS427535768807,ACC00010488,15/04/2024 18:09:27,2321.66,EUR,MER01332,AUTH1174,18/04/2024 18:09:27
PGS943065430430,ACC00009508,20240429232857,4514.38,USD,MER01267,AUTH9764,20240430232857
PGS325160999089,ACC00006072,29/03/2024 22:27:05,94.33,GBP,MER01954,AUTH3861,01/04/2024 22:27:05
PGS349043251092,ACC00002506,20240201025148,1976.27,CAD,MER01724,,20240202025148
PGS614998093926,ACC00008355,2024-02-03 11:07:14,7027.15,EUR,MER01995,AUTH4390,2024-02-04 11:07:14
PGS520403082749,ACC00004708,20240423232627,5923.82,GBP,MER01976,AUTH9112,20240424232627
PGS065772238249,ACC00007197,14/01/2024 17:11:47,2187.03,GBP,MER01208,AUTH6313,17/01/2024 17:11:47
PGS713303815580,ACC00004674,16/03/2024 00:53:00,3786.94,USD,MER01958,AUTH9736,17/03/2024 00:53:00
PGS705686076496,ACC00006274,20240223044732,1601.3,AUD,MER01925,AUTH3642,20240226044732
PGS413714556566,ACC00001431,17/03/2024 12:56:17,9471.05,USD,MER01695,AUTH4840,19/03/2024 12:56:17
PGS200633333765,ACC00002304,01-May-2024 15:42,4924.36,GBP,MER01479,,
PGS929841377645,ACC00005632,05-May-2024 15:25,10619.76,CAD,MER01679,AUTH3490,08-May-2024 15:25
PGS929837604089,ACC00010650,15-May-2024 00:53,7874.44,USD,MER01104,AUTH7184,16-May-2024 00:53
PGS412166024670,ACC00009059,20240227215116,4346.62,AUD,MER01986,AUTH9813,20240301215116
PGS484971981776,ACC00005145,02/10/2024 10:16 AM,9928.04,AUD,MER01023,AUTH9454,02/13/2024 10:16 AM
PGS687904602033,ACC00003579,05/09/2024 06:06 PM,11762.33,CAD,MER01154,AUTH8896,
PGS815787301559,ACC00003347,20/05/2024 22:03:11,1393.73,CAD,MER01800,AUTH4740,22/05/2024 22:03:11
PGS762991306938,ACC00007210,02/16/2024 09:15 PM,6312.77,CAD,MER01963,AUTH2594,02/17/2024 09:15 PM
PGS759235401952,ACC00003983,17/05/2024 11:01:38,4209.0,CAD,MER01884,AUTH1264,20/05/2024 11:01:38
PGS622010736780,ACC00004749,2024-01-18 11:28:22,2214.25,EUR,MER01492,AUTH6637,2024-01-19 11:28:22
PGS992631245724,ACC00009433,23/03/2024 04:36:11,8709.56,CAD,MER01787,AUTH5656,26/03/2024 04:36:11
PGS339932169026,ACC00008502,16-Apr-2024 03:05,627.6,USD,MER01136,AUTH8000,17-Apr-2024 03:05
PGS021388074526,ACC00007851,20240202025417,9215.22,CAD,MER01644,AUTH7287,20240205025417
PGS892534648200,ACC00005031,2024-02-26 14:55:53,5795.85,EUR,MER01002,AUTH1787,2024-02-29 14:55:53
PGS446802098231,ACC00009438,20240215062638,9358.84,CAD,MER01122,,20240217062638
PGS315977224135,ACC00007435,20240428071034,11986.86,CAD,MER01674,AUTH4278,20240429071034
PGS023602251368,ACC00004138,05/25/2024 05:00 AM,7893.31,GBP,MER01099,AUTH8887,05/26/2024 05:00 AM
PGS099231620525,ACC00006629,01/19/2024 09:06 AM,1121.34,AUD,MER01669,,01/20/2024 09:06 AM
PGS805597434275,ACC00003529,22/05/2024 13:08:37,720.04,USD,MER01779,,23/05/2024 13:08:37
PGS823796652437,ACC00007190,20240410064358,6127.05,USD,MER01643,AUTH7276,20240412064358
PGS584518542238,ACC00004568,31-Dec-2023 15:40,2549.21,AUD,MER01376,,03-Jan-2024 15:40
PGS084410278492,ACC00006382,05/21/2024 11:39 PM,4992.18,EUR,MER01022,AUTH2279,05/24/2024 11:39 PM
PGS223044322760,ACC00002870,05/10/2024 03:54 AM,6205.89,AUD,MER01147,,05/11/2024 03:54 AM
PGS522394912844,ACC00002293,20240307053159,2059.91,AUD,MER01580,AUTH6829,20240310053159
PGS535322148510,ACC00003916,20240122052437,3539.78,EUR,MER01786,AUTH0725,20240123052437
PGS725310674396,ACC00005321,03-Mar-2024 05:25,5880.38,CAD,MER01677,AUTH1555,04-Mar-2024 05:25
PGS092578671101,ACC00004139,12/31/2023 09:30 PM,5250.94,EUR,MER01325,AUTH2112,01/02/2024 09:30 PM
PGS247038922202,ACC00006091,26-Mar-2024 03:13,6370.77,EUR,MER01950,AUTH4926,28-Mar-2024 03:13
PGS596652988375,ACC00005698,20240318125905,7615.71,GBP,MER01002,AUTH4711,20240321125905
PGS634231239134,ACC00010426,02/01/2024 12:25 PM,9364.7,USD,MER01540,AUTH3121,02/03/2024 12:25 PM
PGS041806811555,ACC00004237,20240405165213,8913.78,AUD,MER01538,,20240408165213
PGS618796365708,ACC00010139,20240303010850,5983.91,USD,MER01850,,20240305010850
PGS825267073053,ACC00003028,03/05/2024 03:48 AM,1934.72,CAD,MER01789,AUTH4523,03/07/2024 03:48 AM
PGS990855805588,ACC00009150,03/26/2024 09:09 PM,5294.6,GBP,MER01645,AUTH8213,03/27/2024 09:09 PM
PGS353207869040,ACC00005839,03/03/2024 15:27:58,4579.05,EUR,MER01334,AUTH6755,05/03/2024 15:27:58
PGS303074989343,ACC00005008,2024-03-03 20:59:25,1497.96,EUR,MER01730,AUTH7112,2024-03-06 20:59:25
PGS839049061363,ACC00006933,06/01/2024 17:06:13,6702.81,GBP,MER01987,AUTH2378,09/01/2024 17:06:13
PGS519861111014,ACC00010941,2024-02-03 14:21:50,3245.67,GBP,MER01820,AUTH7588,2024-02-06 14:21:50
PGS138576300595,ACC00009548,04/27/2024 09:14 AM,5262.34,AUD,MER01461,AUTH2318,04/30/2024 09:14 AM
PGS841092973964,ACC00001865,12/03/2024 03:07:07,6293.1,AUD,MER01908,AUTH2595,13/03/2024 03:07:07
PGS674496463142,ACC00006035,07/02/2024 10:54:44,3680.19,EUR,MER01199,AUTH4408,10/02/2024 10:54:44
PGS281215936633,ACC00008338,20240511172529,5548.51,EUR,MER01110,AUTH7130,20240512172529
PGS726327382897,ACC00001207,20240419122914,4722.87,GBP,MER01280,AUTH4299,20240420122914
PGS685168998169,ACC00003577,02/24/2024 03:26 AM,6480.95,GBP,MER01049,AUTH7939,02/25/2024 03:26 AM
PGS672748494551,ACC00010711,07/04/2024 17:20:17,4305.66,CAD,MER01414,AUTH5489,09/04/2024 17:20:17
PGS548246451205,ACC00006541,10/05/2024 16:09:55,10650.43,AUD,MER01734,AUTH7788,13/05/2024 16:09:55
PGS079334304629,ACC00008680,27-Apr-2024 19:54,4853.24,GBP,MER01337,AUTH9885,29-Apr-2024 19:54
PGS839177644383,ACC00004123,20240225230624,10087.05,CAD,MER01550,AUTH5697,20240228230624
PGS398360405609,ACC00006489,10/01/2024 18:55:38,1315.95,AUD,MER01079,AUTH7397,12/01/2024 18:55:38
PGS244351284541,ACC00010784,24/03/2024 10:32:48,3215.96,AUD,MER01438,AUTH0144,
PGS509146564542,ACC00006217,09-Feb-2024 16:40,6930.77,EUR,MER01009,AUTH3366,11-Feb-2024 16:40
PGS600872998765,ACC00002314,2024-01-26 15:32:26,1061.82,AUD,MER01252,AUTH7483,2024-01-27 15:32:26
PGS914702451350,ACC00007424,01/15/2024 11:32 AM,1380.61,USD,MER01441,AUTH4582,01/16/2024 11:32 AM
PGS836994395353,ACC00004152,20240422173339,7509.55,AUD,MER01981,AUTH5949,20240423173339
PGS969706577632,ACC00002735,2024-02-06 07:01:21,8575.46,EUR,MER01657,AUTH1318,2024-02-07 07:01:21
PGS889200310361,ACC00005989,19-Feb-2024 03:00,6606.57,USD,MER01832,AUTH9322,21-Feb-2024 03:00
PGS338049689084,ACC00002124,03-Apr-2024 13:59,5356.01,AUD,MER01764,AUTH8283,
PGS766716845882,ACC00008603,02/24/2024 06:18 PM,5517.99,EUR,MER01513,AUTH0091,
PGS767462743897,ACC00007229,02-Feb-2024 10:41,7521.11,CAD,MER01030,AUTH0386,03-Feb-2024 10:41
PGS576511548282,ACC00007241,20240513153104,2340.44,USD,MER01327,AUTH6480,20240515153104
PGS318953003797,ACC00003396,12-Mar-2024 10:15,5824.99,EUR,MER01182,AUTH7478,15-Mar-2024 10:15
PGS189582461404,ACC00005487,28/03/2024 09:45:17,6725.25,GBP,MER01187,AUTH4066,30/03/2024 09:45:17
PGS950325976641,ACC00008899,05/10/2024 10:16 PM,5389.12,CAD,MER01022,AUTH1255,05/12/2024 10:16 PM
PGS943475279719,ACC00005355,17-Apr-2024 13:37,4071.1,USD,MER01076,AUTH2835,20-Apr-2024 13:37
PGS910269699749,ACC00006385,17/05/2024 06:56:05,10189.97,AUD,MER01939,AUTH1545,19/05/2024 06:56:05
PGS167659997659,ACC00010462,2024-02-23 15:59:27,945.38,USD,MER01647,AUTH9516,
PGS471715170628,ACC00006255,24/03/2024 23:47:48,4243.15,AUD,MER01209,,26/03/2024 23:47:48
PGS820937326941,ACC00002571,2024-04-08 01:05:55,6588.14,EUR,MER01338,AUTH1402,2024-04-09 01:05:55
PGS458179792128,ACC00002082,01-Apr-2024 07:59,1629.61,AUD,MER01956,,04-Apr-2024 07:59
PGS505814497755,ACC00001789,23/02/2024 12:56:58,6831.76,GBP,MER01504,,25/02/2024 12:56:58
PGS731870028518,ACC00005143,20240204113125,11008.8,AUD,MER01698,AUTH3453,20240205113125
PGS856873294195,ACC00008360,08-Apr-2024 08:58,7549.17,EUR,MER01290,AUTH2997,10-Apr-2024 08:58
PGS187582031202,ACC00006833,03/04/2024 11:42:15,9159.24,CAD,MER01806,,05/04/2024 11:42:15
PGS779999305935,ACC00008071,07/05/2024 15:28:42,2516.23,AUD,MER01797,AUTH8429,09/05/2024 15:28:42
PGS188017348570,ACC00002898,20240215220018,7370.18,CAD,MER01564,,20240218220018
PGS255108343163,ACC00009700,2024-03-25 09:54:45,4353.47,EUR,MER01225,AUTH3110,2024-03-27 09:54:45
PGS156446208720,ACC00010930,02/26/2024 02:10 AM,733.04,USD,MER01315,,02/27/2024 02:10 AM
PGS176983833407,ACC00002180,23/01/2024 10:33:13,4349.47,EUR,MER01376,AUTH8119,24/01/2024 10:33:13
PGS642775173865,ACC00003524,20240305091756,989.55,USD,MER01343,AUTH7986,20240306091756
PGS999009818213,ACC00003116,20240131070339,6860.83,GBP,MER01613,AUTH2946,20240202070339
PGS526104331811,ACC00005595,03/10/2024 10:07 AM,4343.88,GBP,MER01833,AUTH1699,03/12/2024 10:07 AM
PGS009620588074,ACC00004018,20240228192401,6142.0,CAD,MER01252,,20240229192401
PGS778979863515,ACC00005158,20240116050929,2728.69,CAD,MER01039,,
PGS427291806668,ACC00008384,02/22/2024 09:20 AM,3130.94,GBP,MER01514,,02/24/2024 09:20 AM
PGS307705787089,ACC00001192,20240223185619,3425.87,GBP,MER01884,AUTH1264,20240225185619
PGS759294570815,ACC00004439,20240314092029,84.57,AUD,MER01647,AUTH9727,20240317092029
PGS305078765084,ACC00007624,03/04/2024 19:58:22,4203.96,USD,MER01569,,06/04/2024 19:58:22
PGS044097951407,ACC00007041,2024-03-14 02:41:35,9538.81,CAD,MER01289,AUTH6265,2024-03-15 02:41:35
PGS499345056056,ACC00001091,30/12/2023 09:07:08,6560.85,EUR,MER01110,AUTH5347,01/01/2024 09:07:08
PGS838355827374,ACC00001902,20240125230558,2090.86,EUR,MER01372,AUTH1209,20240127230558
PGS642377314267,ACC00003130,20-Jan-2024 06:10,243.96,GBP,MER01261,AUTH9817,21-Jan-2024 06:10
PGS688155325589,ACC00009607,16/02/2024 00:15:14,2451.61,GBP,MER01669,AUTH2305,17/02/2024 00:15:14
PGS515130012775,ACC00007443,08-Mar-2024 22:09,4862.55,EUR,MER01253,AUTH7446,10-Mar-2024 22:09
PGS786474650231,ACC00007822,30/04/2024 09:32:04,9131.94,AUD,MER01602,AUTH1987,01/05/2024 09:32:04
PGS297749355416,ACC00009232,20240322054323,3984.74,USD,MER01052,AUTH1004,20240324054323
PGS072668243823,ACC00002606,27-Dec-2023 14:36,1007.17,EUR,MER01468,AUTH5260,29-Dec-2023 14:36
PGS320107410179,ACC00001634,20240304072101,2846.67,USD,MER01290,AUTH4947,20240306072101
PGS432007554819,ACC00005753,08-Mar-2024 10:19,566.05,EUR,MER01887,AUTH6925,09-Mar-2024 10:19
PGS511105884393,ACC00006411,13-Apr-2024 13:12,4682.37,EUR,MER01378,AUTH6582,15-Apr-2024 13:12
PGS651122192980,ACC00005345,20240303221217,3452.18,USD,MER01025,AUTH2762,20240305221217
PGS355751469599,ACC00001716,02/05/2024 14:58:07,10254.88,CAD,MER01140,AUTH1162,03/05/2024 14:58:07
PGS939267819329,ACC00004510,25-Apr-2024 01:35,3913.81,AUD,MER01697,AUTH2254,28-Apr-2024 01:35
PGS182905759657,ACC00005880,16-Jan-2024 19:45,1065.29,CAD,MER01699,,17-Jan-2024 19:45
PGS036820426179,ACC00009438,26-Jan-2024 14:39,735.68,AUD,MER01963,AUTH5241,27-Jan-2024 14:39
PGS427554032305,ACC00001672,13-Apr-2024 20:35,6388.4,EUR,MER01073,AUTH4270,15-Apr-2024 20:35
PGS635759890733,ACC00010677,20240307121626,6508.74,AUD,MER01496,AUTH9762,20240308121626
PGS596731689182,ACC00005884,29-Mar-2024 21:52,4460.33,AUD,MER01326,AUTH0726,31-Mar-2024 21:52
PGS987266915859,ACC00007619,03/12/2024 12:52 AM,7990.67,CAD,MER01599,AUTH6218,03/14/2024 12:52 AM
PGS642741669832,ACC00006737,18/02/2024 19:28:16,5377.76,CAD,MER01678,AUTH5063,19/02/2024 19:28:16
PGS215688111582,ACC00010167,23/03/2024 04:46:33,6392.24,CAD,MER01977,,24/03/2024 04:46:33
PGS761087215787,ACC00002773,20240127113306,7517.16,CAD,MER01668,AUTH1773,20240129113306
PGS278458183217,ACC00004581,20240417052715,907.71,AUD,MER01326,AUTH6106,
PGS881653027445,ACC00007363,03/22/2024 08:46 PM,7899.98,GBP,MER01047,,03/25/2024 08:46 PM
PGS828719168800,ACC00005311,2024-04-11 15:58:40,4680.85,EUR,MER01585,AUTH4882,2024-04-13 15:58:40
PGS978456167087,ACC00008475,19/01/2024 04:22:23,4669.26,GBP,MER01456,AUTH2084,22/01/2024 04:22:23
PGS982971957091,ACC00002329,20240214151338,5424.27,GBP,MER01751,AUTH5077,20240215151338
PGS155293538072,ACC00005558,2024-01-07 10:59:50,9151.96,AUD,MER01786,AUTH0550,2024-01-09 10:59:50
PGS192613554895,ACC00002486,24-Mar-2024 15:30,6013.88,EUR,MER01089,,27-Mar-2024 15:30
PGS205730794745,ACC00003076,27/02/2024 23:50:11,1303.85,USD,MER01394,AUTH1355,01/03/2024 23:50:11
PGS247039426713,ACC00002212,20-Jan-2024 12:55,806.65,USD,MER01669,AUTH4453,22-Jan-2024 12:55
PGS709945688983,ACC00009826,25-Jan-2024 11:51,3901.23,GBP,MER01339,AUTH9832,26-Jan-2024 11:51
PGS839370773545,ACC00010593,2024-03-06 02:39:49,5152.64,USD,MER01156,AUTH9553,2024-03-08 02:39:49
PGS232976923040,ACC00005358,30/04/2024 19:44:11,7526.11,GBP,MER01027,AUTH3805,02/05/2024 19:44:11
PGS156646881999,ACC00003969,20240428105511,10829.78,AUD,MER01203,,20240430105511
PGS787061299115,ACC00001212,17/05/2024 21:44:47,744.95,CAD,MER01669,AUTH1774,18/05/2024 21:44:47
PGS743209199384,ACC00004899,01/04/2024 10:37 PM,5439.55,GBP,MER01253,AUTH1607,01/07/2024 10:37 PM
PGS202695387414,ACC00010182,08-Mar-2024 01:52,10969.89,CAD,MER01030,,10-Mar-2024 01:52
PGS021816781307,ACC00003543,20240318223006,3508.83,EUR,MER01097,AUTH6348,20240319223006
PGS835261272197,ACC00005596,20-Apr-2024 20:20,3273.09,GBP,MER01454,AUTH1250,21-Apr-2024 20:20
PGS359386518440,ACC00009862,01/25/2024 09:13 AM,8581.63,AUD,MER01025,AUTH6864,01/26/2024 09:13 AM
